ADM2_EN,date,temperature_2m,temperature_2m_max,temperature_2m_min,total_precipitation_sum
Enugu South,2024-05-05,302.6935626,309.2371867,298.7205398,0.00204
Enugu South,2024-05-06,302.736355,307.86535,299.4638888,0.0007682
Epe,2024-05-01,302.3807701,305.2650518,301.1599406,0.002443
Epe,2024-05-02,301.9670662,304.5997155,299.8738456,0.0069175
Epe,2024-05-03,301.3636272,304.1210396,299.66591,0.0047384
Epe,2024-05-04,301.9216794,304.8510842,299.12326,0.0005992
Epe,2024-05-05,302.541147,304.8589091,300.4437056,0.0010051
Epe,2024-05-06,302.0551488,304.8102217,299.9610128,0.0040533
Esan Central,2024-05-01,301.2860019,307.8895969,298.032303,0.0042388
Esan Central,2024-05-02,300.462563,305.3405066,298.1871485,0.0014271
Esan Central,2024-05-03,300.8399002,305.8883016,298.5691048,0.0029067
Esan Central,2024-05-04,301.1617578,307.0497133,297.6392206,0.0023873
Esan Central,2024-05-05,301.6454136,307.9191445,297.7856931,0.0018199
Esan Central,2024-05-06,301.3762336,306.4534914,298.2945433,0.0004166
Esan North East,2024-05-01,302.0759645,308.9134275,298.6948581,0.0022724
Esan North East,2024-05-02,301.1358679,306.2164156,298.7695144,0.0016295
Esan North East,2024-05-03,301.5877195,306.7731738,299.102245,0.0029179
Esan North East,2024-05-04,301.8981254,308.0469686,298.2748367,0.0047869
Esan North East,2024-05-05,302.3227325,308.6782895,298.3978873,0.0013593
Esan North East,2024-05-06,302.1233134,307.4251566,298.9156156,0.0004851
Esan South East,2024-05-01,302.120535,308.6684139,298.9720001,0.0032894
Esan South East,2024-05-02,301.0805826,306.0718668,299.0148687,0.0027369
Esan South East,2024-05-03,301.5474849,306.6811465,299.1781218,0.0042419
Esan South East,2024-05-04,301.9079963,307.9728326,298.7264422,0.0050361
Esan South East,2024-05-05,302.4545326,308.7934919,298.5247965,0.001816
Esan South East,2024-05-06,302.2283813,307.2093363,299.2290254,0.0004505
Esan West,2024-05-01,301.02591,306.9839844,298.0738079,0.0076706
Esan West,2024-05-02,300.2456467,304.8728618,298.2169756,0.0016446
Esan West,2024-05-03,300.5398962,305.2421481,298.4874829,0.0028407
Esan West,2024-05-04,300.8910538,306.6108376,297.6697762,0.0014637
Esan West,2024-05-05,301.5608907,307.6342033,297.8280892,0.0023287
Esan West,2024-05-06,301.2068259,305.8248031,298.3374019,0.0003944
Ese-Odo,2024-05-01,301.6164019,304.7901981,300.2181778,0.0143756
Ese-Odo,2024-05-02,301.2543117,303.7606508,298.978889,0.0082051
Ese-Odo,2024-05-03,300.6117555,302.8870277,299.3421731,0.0059841
Ese-Odo,2024-05-04,301.1751488,304.2129125,298.9292085,0.0074122
Ese-Odo,2024-05-05,301.8498369,304.7337207,299.452993,0.0031208
Ese-Odo,2024-05-06,301.3161649,304.2392924,299.4630595,0.0046653
Esit - Eket,2024-05-01,300.9569612,304.2108268,298.5316261,0.0208877
Esit - Eket,2024-05-02,300.3527008,302.7597824,298.9014563,0.011263
Esit - Eket,2024-05-03,300.0532457,301.8625511,298.6401909,0.0089509
Esit - Eket,2024-05-04,301.4912502,303.6455068,299.2084424,0.0008579
Esit - Eket,2024-05-05,301.6088667,303.9993388,299.4354095,0.0047956
Esit - Eket,2024-05-06,301.1843476,303.4138103,299.5985875,0.006691
Essien Udim,2024-05-01,301.2383475,306.3387126,299.3009808,0.004172
Essien Udim,2024-05-02,300.3690774,304.6981328,298.7669583,0.0083365
Essien Udim,2024-05-03,299.7614539,302.5323443,297.663019,0.0065256
Essien Udim,2024-05-04,300.831964,304.8616232,297.9509649,0.0013747
Essien Udim,2024-05-05,301.1166207,305.6607753,298.12076,0.0100632
Essien Udim,2024-05-06,301.1055175,304.3495156,298.3957052,0.0035558
Etche,2024-05-01,301.197275,306.0865386,299.4400627,0.0065305
Etche,2024-05-02,300.4960826,305.2023842,298.9327025,0.0113221
Etche,2024-05-03,300.0813155,302.4258738,298.1450574,0.0037605
Etche,2024-05-04,300.8986665,304.738498,298.1570382,0.0036824
Etche,2024-05-05,301.3791869,306.1072257,298.107167,0.0055121
Etche,2024-05-06,301.1304154,304.399392,298.8272331,0.0059824
Ethiope East,2024-05-01,300.9961564,305.8241284,299.5742978,0.0124109
Ethiope East,2024-05-02,300.5889984,304.9873263,298.420149,0.0070383
Ethiope East,2024-05-03,300.193416,303.6267705,298.1992236,0.0106123
Ethiope East,2024-05-04,300.7133929,305.4172934,298.5555519,0.0070197
Ethiope East,2024-05-05,301.2847813,306.481195,297.8453424,0.0028954
Ethiope East,2024-05-06,300.783639,304.1160211,298.514311,0.0050584
Ethiope West,2024-05-01,300.9936603,305.6746933,299.3967446,0.0140508
Ethiope West,2024-05-02,300.5791738,304.7613679,298.167287,0.0099427
Ethiope West,2024-05-03,300.2858122,304.2563224,298.469115,0.0092811
Ethiope West,2024-05-04,300.5609975,305.4806464,298.2799962,0.0079201
Ethiope West,2024-05-05,301.4171717,306.3312116,298.1252955,0.001337
Ethiope West,2024-05-06,300.8136934,303.7833485,298.7936753,0.0023544
Eti-Osa,2024-05-01,302.4717012,304.748536,301.3255402,0.0008809
Eti-Osa,2024-05-02,302.2917952,304.3306276,300.3693842,0.0044957
Eti-Osa,2024-05-03,301.7111055,304.0797267,300.0716198,0.0054139
Eti-Osa,2024-05-04,302.1428862,304.5695925,299.4161947,0.0003745
Eti-Osa,2024-05-05,302.9013814,304.7980047,301.4283502,0.0004715
Eti-Osa,2024-05-06,302.2416814,304.4100905,300.4488943,0.0040845
Etim Ekpo,2024-05-01,301.1890191,305.8575943,299.3365268,0.0051184
Etim Ekpo,2024-05-02,300.3442617,304.7364425,298.8078866,0.0078135
Etim Ekpo,2024-05-03,299.7419941,302.5300355,297.5871922,0.0087935
Etim Ekpo,2024-05-04,300.9453757,304.6816484,298.0461027,0.0011052
Etim Ekpo,2024-05-05,301.2460706,305.479583,298.3007021,0.0105123
Etim Ekpo,2024-05-06,301.0426001,304.1913221,298.4510837,0.0037311
Etinan,2024-05-01,301.0249466,305.1841375,298.4300943,0.0130169
Etinan,2024-05-02,300.2114601,303.8246983,298.6444916,0.010433
Etinan,2024-05-03,299.7779212,302.2043636,297.9251337,0.0071117
Etinan,2024-05-04,301.0574115,304.1525497,298.4101289,0.0010946
Etinan,2024-05-05,301.3330633,304.6648785,298.5457083,0.0094653
Etinan,2024-05-06,300.9916427,303.8826337,298.8067611,0.0053114
Etsako Central,2024-05-01,303.4171211,310.49636,300.0958081,0.0010769
Etsako Central,2024-05-02,302.4802294,307.7549717,299.7832826,0.0004924
Etsako Central,2024-05-03,302.8245673,308.2546409,299.918617,0.0008542
Etsako Central,2024-05-04,303.1854915,309.6228242,299.1424072,0.0058356
Etsako Central,2024-05-05,303.568873,309.9240579,299.5244187,0.0004945
Etsako Central,2024-05-06,303.4817402,309.0000092,299.9423798,0.000271
Etsako East,2024-05-01,303.207512,310.003099,299.9511999,0.0009423
Etsako East,2024-05-02,302.5055409,307.9971192,299.471761,0.0003145
Etsako East,2024-05-03,302.6253689,308.1101475,299.4794401,0.0006658
Etsako East,2024-05-04,302.9843698,309.2949994,298.7756566,0.0047356
Etsako East,2024-05-05,303.270969,309.6793251,299.2356344,0.0006042
Etsako East,2024-05-06,303.3331212,308.8833398,299.5369591,4.16e-05
Etsako West,2024-05-01,302.5432802,309.2921863,299.2518,0.0014583
Etsako West,2024-05-02,301.7367363,306.9894162,299.1182451,0.0005417
Etsako West,2024-05-03,302.0295138,307.4332137,299.3508801,0.0011723
Etsako West,2024-05-04,302.4144381,308.597466,298.3222065,0.0033288
Etsako West,2024-05-05,302.8738202,309.1756658,298.9125244,0.0009978
Etsako West,2024-05-06,302.7613418,308.2716117,299.2481559,0.0002202
Etung,2024-05-01,302.3119539,308.153649,299.4665082,0.0052795
Etung,2024-05-02,301.3595458,306.3924736,299.3467487,0.0064744
Etung,2024-05-03,300.9953493,305.3158579,298.9021848,0.003527
Etung,2024-05-04,301.3700423,305.2354954,298.3848431,8.14e-05
Etung,2024-05-05,301.7906919,306.9333457,298.5554925,0.0025449
Etung,2024-05-06,301.913085,307.6344581,299.0323306,0.0034411
Ewekoro,2024-05-01,302.8607575,306.9447859,300.6483571,0.000253
Ewekoro,2024-05-02,302.4416665,306.7734251,299.9192168,0.0012022
Ewekoro,2024-05-03,302.2757647,308.1106352,299.4016157,0.0025209
Ewekoro,2024-05-04,302.2921682,307.5552361,298.7685847,0.0003465
Ewekoro,2024-05-05,302.5601837,306.2824803,299.0529159,0.0010866
Ewekoro,2024-05-06,302.5613704,307.5684326,299.280105,0.0002369
Ezeagu,2024-05-01,302.786448,309.3006922,299.9734047,0.00151
Ezeagu,2024-05-02,301.5744342,307.0039501,299.2705217,0.0018346
Ezeagu,2024-05-03,301.8123674,306.9817924,299.1318824,0.0054399
Ezeagu,2024-05-04,302.34411,307.6873681,298.9780532,0.002037
Ezeagu,2024-05-05,302.7396458,309.0309561,299.0522254,0.0018551
Ezeagu,2024-05-06,302.7468885,307.5943575,299.7472153,0.0010292
Ezinihitte,2024-05-01,301.4103567,307.364647,299.2446795,0.0040328
Ezinihitte,2024-05-02,300.3435791,305.2419272,298.5562636,0.0125558
Ezinihitte,2024-05-03,299.788797,303.1482386,298.24381,0.0099908
Ezinihitte,2024-05-04,300.5810937,305.3754661,297.4102386,0.0050212
Ezinihitte,2024-05-05,301.1563074,306.7334849,297.6299447,0.0063789
Ezinihitte,2024-05-06,301.2805317,304.8789514,298.3356675,0.0011159
Ezza North,2024-05-01,304.019959,310.4222817,301.0177803,0.0006428
Ezza North,2024-05-02,302.8915544,307.3712152,300.3077193,0.0007095
Ezza North,2024-05-03,302.4718103,307.9223291,299.9631859,0.0081523
Ezza North,2024-05-04,302.8427812,307.0242923,299.5442667,0.0004757
Ezza North,2024-05-05,303.5936914,309.2569246,299.7485355,0.0015311
Ezza North,2024-05-06,303.727573,308.9536156,300.4907994,0.0017766
Ezza South,2024-05-01,303.8591807,310.0572327,300.9251443,0.0004233
Ezza South,2024-05-02,302.6451401,306.975318,300.2521603,0.0008417
Ezza South,2024-05-03,302.2968809,307.4763084,299.8739619,0.0087511
Ezza South,2024-05-04,302.6330325,306.7158243,299.5205572,0.0004663
Ezza South,2024-05-05,303.3905197,308.8663831,299.5995375,0.0019213
Ezza South,2024-05-06,303.5094905,308.5068708,300.3547298,0.0019205
Fagge,2024-05-01,305.5693365,313.3490002,295.9573007,8.5234632e-07
Fagge,2024-05-02,306.3178363,313.0590233,300.3323117,1.58e-05
Fagge,2024-05-03,306.121793,312.8978554,299.887987,0
Fagge,2024-05-04,306.440778,313.1714571,299.6265348,1.2814998e-06
Fagge,2024-05-05,307.181519,314.6354974,299.9939453,8.7022784e-07
Fagge,2024-05-06,306.6509159,313.3581343,299.8268853,0
Fakai,2024-05-01,307.8721042,313.7009271,302.4780953,6.85e-05
Fakai,2024-05-02,307.0380627,312.2981158,302.8599833,0.0007726
Fakai,2024-05-03,307.3026832,312.57144,302.7002735,5.8780711e-10
Fakai,2024-05-04,307.597204,313.4200688,302.3194351,1.8198336e-06
Fakai,2024-05-05,307.8455325,313.1776793,302.4858093,9.8820524e-06
Fakai,2024-05-06,307.1742183,313.0712872,302.8029001,0.0006388
Faskari,2024-05-01,304.48624,311.0931039,298.9281736,2.62e-05
Faskari,2024-05-02,304.653647,310.1666408,300.1072352,4.57e-05
Faskari,2024-05-03,304.4579994,309.6604056,299.8095411,0
Faskari,2024-05-04,304.839132,310.7689239,299.3505031,1.5239709e-06
Faskari,2024-05-05,305.0911893,311.2066614,299.592016,8.6814994e-07
Faskari,2024-05-06,304.2471384,310.5252555,299.2048712,0.000227
Fika,2024-05-01,308.3897806,313.8293382,302.5829577,8.081804e-06
Fika,2024-05-02,307.0687859,313.7792721,300.5063349,8.5234632e-07
Fika,2024-05-03,306.8155126,313.1241689,300.5124404,0
Fika,2024-05-04,306.9880062,313.0423847,300.5600696,1.8262316e-06
Fika,2024-05-05,307.4299594,313.5555178,300.8134187,3.5241081e-06
Fika,2024-05-06,307.0433712,312.9458224,301.6324076,0.0005894
Fufore,2024-05-01,308.8415138,315.1618732,302.1252875,8.5234632e-07
Fufore,2024-05-02,308.2976187,313.9458796,302.4202009,1.29e-05
Fufore,2024-05-03,307.7804545,312.1939521,303.3716836,6.56e-05
Fufore,2024-05-04,307.8343433,312.9923815,302.5603161,2.22e-05
Fufore,2024-05-05,308.1372909,313.1422656,303.1301903,3.8e-05
Fufore,2024-05-06,308.29123,313.7702846,302.4591309,2.13e-05
Funakaye,2024-05-01,308.5610761,313.5241307,303.4802001,8.8877893e-06
Funakaye,2024-05-02,307.7306082,313.5268123,301.3969669,1.1211655e-06
Funakaye,2024-05-03,307.686941,312.8344826,302.5225435,1.52e-05
Funakaye,2024-05-04,307.2746198,312.8092138,301.3709319,3.56e-05
Funakaye,2024-05-05,307.7012332,313.3841656,302.2305339,1.52e-05
Funakaye,2024-05-06,306.8900432,312.6314817,302.3212794,0.0014951
Fune,2024-05-01,308.6975989,314.6358874,302.6982863,8.7034705e-07
Fune,2024-05-02,307.3608689,314.2181078,299.7090747,8.5234632e-07
Fune,2024-05-03,306.6169785,313.5647766,299.9043652,0
Fune,2024-05-04,307.1638425,313.5646145,300.8774676,1.2814998e-06
Fune,2024-05-05,307.5009516,313.6369665,301.0056109,1.4063033e-06
Fune,2024-05-06,307.3609343,313.1043531,301.8290645,7.4e-05
Funtua,2024-05-01,303.8803479,310.556405,298.3866482,0.0001039
Funtua,2024-05-02,304.0177078,309.8543433,299.5755742,6.39e-05
Funtua,2024-05-03,303.9978712,309.5724111,299.1122622,0
Funtua,2024-05-04,304.3743646,310.5182753,298.7245172,1.4071006e-06
Funtua,2024-05-05,304.632006,310.8945602,299.074941,8.7022784e-07
Funtua,2024-05-06,303.8220451,310.3893574,298.6088926,0.0002611
Gabasawa,2024-05-01,307.2965947,314.5242306,298.2494921,8.5234632e-07
Gabasawa,2024-05-02,307.3636084,314.7640947,300.3724582,3.6398404e-06
Gabasawa,2024-05-03,306.841213,313.3462085,300.3054574,0
Gabasawa,2024-05-04,307.2394396,314.1911455,300.1768468,1.4495593e-06
Gabasawa,2024-05-05,308.0185746,315.5975092,300.4727596,8.7022784e-07
Gabasawa,2024-05-06,307.4653997,314.1288289,300.5131803,0
Gada,2024-05-01,308.9913231,316.5641099,298.1318914,8.5234632e-07
Gada,2024-05-02,309.1316773,315.8767443,302.9069902,8.5234632e-07
Gada,2024-05-03,308.9857766,315.1618738,302.8897835,0
Gada,2024-05-04,309.0678456,316.0329566,301.7959894,1.2814998e-06
Gada,2024-05-05,308.8910637,315.9481245,301.3421868,8.7022784e-07
Gada,2024-05-06,308.8003002,315.3216373,303.140216,4.2702589e-06
Gagarawa,2024-05-01,307.5302645,314.7577295,298.8725828,8.5234632e-07
Gagarawa,2024-05-02,307.0731145,314.3454577,299.4936353,8.5234632e-07
Gagarawa,2024-05-03,306.7793249,314.0302035,299.669047,0
Gagarawa,2024-05-04,306.7730803,314.0893733,299.4672194,1.2814998e-06
Gagarawa,2024-05-05,307.2195336,314.9206834,299.1776713,8.7022784e-07
Gagarawa,2024-05-06,307.6067889,314.1665373,300.7043287,0
Gamawa,2024-05-01,308.6730836,315.0781864,302.352545,8.5234632e-07
Gamawa,2024-05-02,307.4101389,314.7439766,300.1197237,8.5234632e-07
Gamawa,2024-05-03,306.6371577,314.1433672,299.5454387,0
Gamawa,2024-05-04,306.8199513,313.7785236,300.3978537,1.2814998e-06
Gamawa,2024-05-05,307.4383451,314.1318451,300.5274137,8.7022784e-07
Gamawa,2024-05-06,307.4602223,313.726479,301.2156515,0
Ganjuwa,2024-05-01,307.6932782,313.7809795,301.5324533,2.5829742e-06
Ganjuwa,2024-05-02,306.5293786,312.6574726,300.5339169,9.3762272e-06
Ganjuwa,2024-05-03,306.2866154,312.1914175,300.818684,0
Ganjuwa,2024-05-04,306.0878175,312.2483188,299.6778585,2.15e-05
Ganjuwa,2024-05-05,306.4226005,312.9162603,299.9877868,1.21e-05
Ganjuwa,2024-05-06,305.7189929,312.2735994,300.7325477,0.0005177
Ganye,2024-05-01,305.5683975,311.7379935,299.8817775,5.5717615e-06
Ganye,2024-05-02,304.2223539,309.067147,299.613672,0.0003359
Ganye,2024-05-03,302.8164822,307.6873595,299.2124116,0.0010589
Ganye,2024-05-04,303.7136804,308.890165,298.78402,0.0002916
Ganye,2024-05-05,303.9941951,309.2859488,299.7684959,0.0011875
Ganye,2024-05-06,304.5639686,310.0240982,299.0428077,8.36e-05
Garki,2024-05-01,307.3448838,314.8561274,298.0762598,8.5234632e-07
Garki,2024-05-02,307.2818683,314.8630366,299.6909529,8.6067824e-07
Garki,2024-05-03,306.805166,313.5913334,299.9864557,0
Garki,2024-05-04,306.929135,314.2337767,299.7783293,1.2814998e-06
Garki,2024-05-05,307.5327408,315.4236154,299.6028313,8.7022784e-07
Garki,2024-05-06,307.6485332,314.1904307,300.6310523,0
Garko,2024-05-01,305.8810935,312.9132648,299.2747165,7.0891802e-06
Garko,2024-05-02,305.907018,312.2707803,300.9756368,3.42e-05
Garko,2024-05-03,305.7234168,311.7565731,300.5143785,0
Garko,2024-05-04,306.1962101,312.5965427,300.2206122,1.4081219e-06
Garko,2024-05-05,306.9723072,313.6128793,300.5914397,8.7022784e-07
Garko,2024-05-06,306.0721373,312.5562358,300.0724452,1.0479068e-07
Garum Mallam,2024-05-01,305.1354936,312.9361286,297.9511509,2.81e-05
Garum Mallam,2024-05-02,305.7548039,312.0634348,300.9738142,4.47e-05
Garum Mallam,2024-05-03,305.6351331,312.0833493,300.2741734,0
Garum Mallam,2024-05-04,306.0424099,312.4259753,299.8577428,1.2814998e-06
Garum Mallam,2024-05-05,306.8300949,313.6293914,300.3235377,8.7022784e-07
Garum Mallam,2024-05-06,306.0584843,312.6364004,299.9898744,0
Gashaka,2024-05-01,303.7487883,309.2933265,298.4208393,6.07e-05
Gashaka,2024-05-02,302.5169038,308.2952579,297.6530051,0.0036842
Gashaka,2024-05-03,300.6089471,306.1306181,297.0450459,0.0041516
Gashaka,2024-05-04,301.5948677,307.6120117,296.6237557,0.003692
Gashaka,2024-05-05,301.625828,307.7807479,297.6056675,0.0061178
Gashaka,2024-05-06,302.545695,308.4166458,296.9762315,0.0005808
Gassol,2024-05-01,308.6445975,313.7228208,304.0436544,9.49e-05
Gassol,2024-05-02,307.0777224,311.7835675,302.607555,0.000387
Gassol,2024-05-03,305.9751747,311.3437299,302.3873802,0.0002006
Gassol,2024-05-04,306.2832318,311.6310956,301.5340307,0.0005124
Gassol,2024-05-05,306.719029,311.8133186,302.6025319,0.0002944
Gassol,2024-05-06,306.7644446,312.4903006,302.360264,0.0008894
Gaya,2024-05-01,307.2143854,314.2367467,299.8766877,1.3262719e-06
Gaya,2024-05-02,306.9879135,314.1402135,300.8258345,1.83e-05
Gaya,2024-05-03,306.5780556,312.8033079,300.5839703,0
Gaya,2024-05-04,306.9836679,313.7475103,300.4070661,1.73246e-06
Gaya,2024-05-05,307.7345209,314.9320389,300.5718611,8.7022784e-07
Gaya,2024-05-06,306.9484733,313.5888446,300.2279929,0
Gbako,2024-05-01,307.2706346,312.0603278,302.2281914,3.68e-05
Gbako,2024-05-02,306.5168754,311.3753094,302.065687,0.0003002
Gbako,2024-05-03,306.580693,311.9018135,301.9321013,3.79e-05
Gbako,2024-05-04,306.8789951,312.3805654,301.4181445,3.48e-05
Gbako,2024-05-05,306.8890811,312.6038981,301.6609488,0.0001065
Gbako,2024-05-06,306.511039,312.3225209,301.5708448,0.0001467
Gboko,2024-05-01,306.0936315,312.5218395,301.7185086,0.0006564
Gboko,2024-05-02,304.7753746,309.8380965,300.9500906,0.0002536
Gboko,2024-05-03,304.1209673,309.3568321,300.6719597,0.0002687
Gboko,2024-05-04,304.6206135,309.7442717,300.1183518,2.17e-05
Gboko,2024-05-05,305.3064911,311.229231,300.555074,0.0008156
Gboko,2024-05-06,305.22635,311.41736,301.3994984,0.0019353
Geidam,2024-05-01,308.7768747,316.0070644,301.9227432,8.5234632e-07
Geidam,2024-05-02,308.1367402,316.324548,299.0920722,8.5234632e-07
Geidam,2024-05-03,306.9676545,315.1834395,297.9613186,0
Geidam,2024-05-04,307.4046641,314.7642962,300.2202567,1.2814998e-06
Geidam,2024-05-05,307.663787,314.8923587,299.9107775,1.1783015e-06
Geidam,2024-05-06,308.2640758,314.8595729,301.646695,0
Gezawa,2024-05-01,306.6183992,313.863093,297.8530824,8.5234632e-07
Gezawa,2024-05-02,306.8514046,313.8541097,300.5372377,1.49e-05
Gezawa,2024-05-03,306.5095311,313.0967669,300.2683139,0
Gezawa,2024-05-04,306.8430361,313.6664675,300.060279,1.2814998e-06
Gezawa,2024-05-05,307.6813041,315.1057708,300.4394964,8.7022784e-07
Gezawa,2024-05-06,307.0938725,313.6875728,300.301145,0
Giade,2024-05-01,308.4312024,314.4876662,302.5166819,1.1354851e-06
Giade,2024-05-02,307.3145866,314.2743149,300.5045094,3.4610074e-06
Giade,2024-05-03,306.688977,312.967668,300.5060145,0
Giade,2024-05-04,306.74465,313.272321,300.2499163,1.2825971e-06
Giade,2024-05-05,307.1278984,313.7259484,300.4212612,1.346822e-06
Giade,2024-05-06,306.5531661,312.8303148,301.1620696,0.0002243
Girei,2024-05-01,309.1578812,314.8697233,303.2764669,8.5234632e-07
Girei,2024-05-02,308.5308578,313.970645,303.3664727,6.76e-05
Girei,2024-05-03,308.0780989,312.4383835,303.6106188,2.86e-05
Girei,2024-05-04,308.0046147,313.2417621,302.6767332,7.19e-05
Girei,2024-05-05,308.4658127,313.477715,303.8639787,2.02e-05
Girei,2024-05-06,308.5669629,314.0609467,303.0829667,3.92e-05
Giwa,2024-05-01,303.7731751,309.9958438,298.9517146,0.0006651
Giwa,2024-05-02,303.3258016,309.2443993,299.4791537,0.0004523
Giwa,2024-05-03,303.6218691,309.3875999,298.8106714,0
Giwa,2024-05-04,304.0348373,310.2362551,298.6911832,3.5427978e-06
Giwa,2024-05-05,304.1714856,310.3278678,299.0799795,0.0001803
Giwa,2024-05-06,303.2190508,310.0401865,298.5864817,0.0007274
Gokana,2024-05-01,301.1270022,304.2609486,299.8597991,0.0135169
Gokana,2024-05-02,300.4264722,303.1220541,299.210713,0.0147462
Gokana,2024-05-03,300.1609756,302.327754,298.5379903,0.0136531
Gokana,2024-05-04,301.5099898,304.0422844,299.3150969,0.0010515
Gokana,2024-05-05,301.5538553,304.6942731,299.1740701,0.0045174
Gokana,2024-05-06,301.0852875,303.5828038,299.4041252,0.007174
Gombe,2024-05-01,308.228209,313.7460613,303.1139896,8.5234632e-07
Gombe,2024-05-02,307.075386,312.4508403,301.4601577,1.65e-05
Gombe,2024-05-03,306.9125542,311.7718426,302.4865257,3.87e-05
Gombe,2024-05-04,306.332506,312.2512205,300.097757,3.05e-05
Gombe,2024-05-05,306.8222116,312.2653412,301.7772214,4.9e-05
Gombe,2024-05-06,306.0753753,311.9850062,301.3392677,0.0005164
Gombi,2024-05-01,307.4738493,313.2061881,301.8250345,2.331581e-06
